,walk_length,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
1746,19,4.7629433,4.520128,"(64, 22)",0,0,True,0.48692158,0.43959263
1747,19,4.6673384,4.735343,"(34, 46)",0,1,False,0.5036163,0.5169946
1748,19,3.8134227,4.828189,"(59, 30)",0,1,False,0.558714,0.7339519
1749,19,4.592813,4.215166,"(31, 69)",0,0,True,0.47856224,0.40669456
1750,19,5.3339396,3.8214052,"(31, 39)",0,0,True,0.4173961,0.1805635
1751,19,4.5783978,4.304031,"(39, 2)",0,0,True,0.48455563,0.43183538
1752,19,4.5515146,3.5950642,"(47, 90)",0,0,True,0.44129744,0.27758944
1753,19,4.5679026,4.2598877,"(52, 47)",0,0,True,0.48255426,0.4235994
1754,19,2.0161238,3.667833,"(51, 49)",0,1,False,0.64529574,0.83912194
1755,19,4.0252275,3.7491016,"(55, 77)",0,0,True,0.48224118,0.43140382
1756,19,4.95303,3.1167095,"(24, 55)",0,0,True,0.38622183,0.13748702
1757,19,3.7999575,4.35046,"(97, 79)",0,1,False,0.5337714,0.6342522
1758,19,4.680559,4.3935657,"(1, 57)",0,0,True,0.48418614,0.42874008
1759,19,3.495251,4.4586616,"(84, 50)",0,1,False,0.5605621,0.7238041
1760,19,4.5341434,4.156678,"(82, 68)",0,0,True,0.47828367,0.4067384
1761,19,3.5451238,4.118092,"(96, 4)",0,1,False,0.53738433,0.63944775
1762,19,4.1358714,4.254379,"(17, 40)",0,1,False,0.5070622,0.5295922
1763,19,4.588119,3.7507694,"(83, 89)",0,0,True,0.4497925,0.3020933
1764,19,5.523698,4.7935333,"(83, 35)",0,0,True,0.46461433,0.32515866
1765,19,4.0683064,4.6280437,"(37, 35)",0,1,False,0.5321823,0.6363917
1766,19,5.0045943,3.7526429,"(81, 37)",0,0,True,0.42851904,0.2223625
1767,19,4.784975,4.584523,"(42, 81)",0,0,True,0.48930296,0.45005417
1768,19,3.8895838,4.338039,"(41, 23)",0,1,False,0.52725303,0.6102719
1769,19,3.932953,5.5371637,"(7, 21)",0,1,False,0.58469856,0.83260614
1770,19,3.822773,3.4034235,"(44, 61)",0,0,True,0.4709841,0.3966724
1771,20,5.189566,5.184489,"(0, 1)",1,0,False,0.4997553,0.49873066
1772,20,4.9395585,5.1392775,"(99, 0)",0,1,False,0.5099078,0.5497644
1773,20,5.4854918,5.7144794,"(2, 1)",1,1,True,0.5102227,0.5569981
1774,20,4.5204134,5.2598515,"(3, 2)",1,1,True,0.5378026,0.67687297
1775,20,4.7523475,5.126541,"(3, 4)",1,1,True,0.518939,0.5924719
1776,20,4.7242117,4.168495,"(4, 5)",1,0,False,0.46875438,0.36453915
1777,20,4.6427464,4.810239,"(7, 6)",1,1,True,0.5088592,0.5417755
1778,20,4.5109563,5.363813,"(8, 7)",1,1,True,0.5431836,0.70116603
1779,20,4.41672,4.7924066,"(11, 10)",1,1,True,0.5203975,0.5928323
1780,20,3.365493,4.90848,"(11, 12)",1,1,True,0.5932434,0.82389855
1781,20,3.6434197,4.7080026,"(13, 12)",1,1,True,0.5637366,0.7435653
1782,20,4.400669,4.389558,"(15, 14)",1,0,False,0.499368,0.4972222
1783,20,4.27155,4.2912564,"(17, 16)",1,1,True,0.50115067,0.50492644
1784,20,5.714788,4.7138653,"(18, 19)",1,0,False,0.45201093,0.26876003
1785,20,5.212266,4.7984147,"(20, 19)",1,0,False,0.47932953,0.39798903
1786,20,5.278299,4.4566555,"(22, 23)",1,0,False,0.45779932,0.30541492
1787,20,4.570167,4.8567867,"(29, 30)",1,1,True,0.5152021,0.57116836
1788,20,3.6123748,5.20011,"(35, 34)",1,1,True,0.59008443,0.8302972
1789,20,3.0149753,4.753128,"(35, 36)",1,1,True,0.61187756,0.8504523
1790,20,5.001125,4.3421297,"(38, 39)",1,0,False,0.46473417,0.34096536
1791,20,4.595363,4.3677044,"(42, 43)",1,0,False,0.48730016,0.44332993
1792,20,4.759694,4.820148,"(45, 44)",1,1,True,0.5031553,0.5151089
1793,20,5.0632334,4.9535375,"(46, 47)",1,0,False,0.4945244,0.47260353
1794,20,4.6209264,5.3355513,"(47, 48)",1,1,True,0.5358875,0.6714223
1795,20,4.1372504,3.4424849,"(49, 50)",1,0,False,0.45416954,0.33297378
1796,20,3.5298996,3.5562913,"(50, 51)",1,1,True,0.5018622,0.5065976
1797,20,4.422645,4.5737247,"(53, 54)",1,1,True,0.5083967,0.5376982
1798,20,5.475287,4.858499,"(54, 55)",1,0,False,0.47015673,0.35051236
1799,20,5.010236,4.503865,"(57, 58)",1,0,False,0.47338837,0.3760446
1800,20,4.81408,5.3906484,"(60, 59)",1,1,True,0.52825004,0.6402773
1801,20,4.6368537,5.4909987,"(60, 61)",1,1,True,0.54216814,0.701436
1802,20,3.7471917,4.6804466,"(62, 61)",1,1,True,0.5553687,0.71773523
1803,20,4.2692294,3.7479124,"(64, 63)",1,0,False,0.46748734,0.3725443
1804,20,5.201817,5.1093884,"(66, 65)",1,0,False,0.4955181,0.47690928
1805,20,4.803415,4.872497,"(66, 67)",1,1,True,0.5035698,0.5172637
1806,20,4.9452925,4.5506134,"(70, 69)",1,0,False,0.47921848,0.4025914
1807,20,3.2897406,4.697836,"(79, 78)",1,1,True,0.5881428,0.80346537
1808,20,2.9445758,4.621031,"(80, 81)",1,1,True,0.61079454,0.8424345
1809,20,2.763831,4.163857,"(83, 82)",1,1,True,0.60104567,0.80218804
1810,20,4.8581796,4.709968,"(86, 85)",1,0,False,0.49225497,0.46301484
1811,20,4.9837403,4.6165056,"(88, 87)",1,0,False,0.4808737,0.4092094
1812,20,4.2424564,5.477833,"(88, 89)",1,1,True,0.5635463,0.77475816
1813,20,4.0034714,4.721256,"(90, 89)",1,1,True,0.5411351,0.6721189
1814,20,2.724139,4.4008765,"(92, 93)",1,1,True,0.6176655,0.842472
1815,20,4.1215644,4.661939,"(95, 96)",1,1,True,0.53076077,0.6318996
1816,20,4.7172227,5.2292333,"(96, 97)",1,1,True,0.52573836,0.6252777
1817,20,4.3021812,5.514086,"(98, 97)",1,1,True,0.5617294,0.7706357
1818,20,4.6094074,5.1952686,"(98, 99)",1,1,True,0.52987665,0.642415
1819,20,4.4795814,5.1342134,"(61, 78)",0,1,False,0.5340465,0.6580535
1820,20,3.5796402,3.0773013,"(72, 74)",0,0,True,0.46226954,0.37699118
1821,20,5.2535696,4.1318536,"(66, 91)",0,0,True,0.4402416,0.2456931
1822,20,4.6656504,3.356041,"(91, 8)",0,0,True,0.41837075,0.21255222
1823,20,4.65876,3.8443635,"(5, 70)",0,0,True,0.45211193,0.30695438
1824,20,5.136404,4.286244,"(98, 27)",0,0,True,0.45488742,0.29939926
1825,20,5.212369,3.9505253,"(3, 27)",0,0,True,0.43114385,0.22065668
1826,20,4.865139,4.6773667,"(88, 26)",0,0,True,0.4901613,0.4531944
1827,20,5.306584,4.8139033,"(18, 88)",0,0,True,0.47565925,0.37926227
1828,20,4.5707283,3.8597412,"(71, 16)",0,0,True,0.45783228,0.32938075
1829,20,4.959355,5.826542,"(99, 19)",0,1,False,0.54020005,0.70416003
1830,20,5.72302,4.912007,"(58, 19)",0,0,True,0.46187067,0.30767462
1831,20,5.315112,4.5291944,"(58, 15)",0,0,True,0.46008262,0.3130459
1832,20,4.75015,3.7440073,"(73, 12)",0,0,True,0.4407744,0.26773542
1833,20,5.156583,2.423839,"(56, 73)",0,0,True,0.3197499,0.06106865
1834,20,5.5714035,3.0757427,"(75, 20)",0,0,True,0.35569456,0.076162934
1835,20,4.4285774,2.901268,"(94, 75)",0,0,True,0.3958157,0.1783877
1836,20,5.4309883,3.4061956,"(6, 76)",0,0,True,0.38543904,0.116624326
1837,20,5.8671255,3.3820128,"(76, 65)",0,0,True,0.36565706,0.07690845
1838,20,5.6137924,3.3317826,"(25, 65)",0,0,True,0.37245035,0.092623904
1839,20,5.032645,3.7327166,"(25, 87)",0,0,True,0.42584854,0.21417703
1840,20,3.8219283,4.568092,"(45, 48)",0,1,False,0.54446733,0.6783422
1841,20,5.150807,4.158722,"(67, 10)",0,0,True,0.4467167,0.27050048
1842,20,4.5317926,4.6181602,"(10, 38)",0,1,False,0.50471956,0.5215785
1843,20,4.7365313,4.3210006,"(32, 43)",0,0,True,0.4770616,0.3975867
1844,20,4.8032227,4.3484716,"(60, 43)",0,0,True,0.47515482,0.38823178
1845,20,4.2074957,4.283396,"(80, 53)",0,1,False,0.5044695,0.51896596
1846,20,4.9202867,3.0768874,"(28, 33)",0,0,True,0.38474682,0.13664974
1847,20,5.26606,3.5525503,"(33, 86)",0,0,True,0.40284696,0.15270907
1848,20,5.3002186,5.2886724,"(64, 0)",0,0,True,0.4994548,0.49711353
1849,20,5.536488,4.071455,"(64, 22)",0,0,True,0.42375928,0.18769874
1850,20,5.2398906,4.500326,"(22, 46)",0,0,True,0.4620355,0.3230994
1851,20,4.9224234,4.8057404,"(34, 46)",0,0,True,0.49400282,0.47086224
1852,20,5.123542,4.892785,"(59, 30)",0,0,True,0.488481,0.44256544
1853,20,5.686285,4.862836,"(59, 69)",0,0,True,0.46097073,0.305032
1854,20,5.0817018,4.2409906,"(31, 69)",0,0,True,0.4549105,0.30138502
1855,20,5.599002,3.4870934,"(31, 39)",0,0,True,0.3837835,0.10794475
1856,20,5.6021543,4.8198204,"(39, 2)",0,0,True,0.4624671,0.3138171
1857,20,4.901166,5.4016643,"(47, 90)",0,1,False,0.52428937,0.6225764
1858,20,5.3666496,3.954285,"(52, 47)",0,0,True,0.42423698,0.19586137
1859,20,4.6329846,4.136165,"(49, 14)",0,0,True,0.4716723,0.3782884
1860,20,3.1160185,3.1285172,"(51, 49)",0,1,False,0.50100076,0.5031246
1861,20,4.838389,3.5105705,"(55, 77)",0,0,True,0.42048,0.20952044
1862,20,4.6261473,3.8164508,"(24, 29)",0,0,True,0.45204696,0.30795518
1863,20,5.3868318,5.3384666,"(1, 57)",0,0,True,0.49774528,0.4879111
1864,20,5.121406,3.8858309,"(1, 84)",0,0,True,0.43141204,0.2252071
1865,20,4.614808,4.127489,"(84, 50)",0,0,True,0.47212863,0.38052538
1866,20,3.8731785,4.6836786,"(50, 82)",0,1,False,0.5473597,0.69221604
1867,20,4.634839,4.215895,"(68, 54)",0,0,True,0.4763328,0.39676952
1868,20,4.776606,5.0605917,"(96, 4)",0,1,False,0.5144343,0.5705231
1869,20,5.3550825,3.8004632,"(96, 40)",0,0,True,0.4150996,0.1744201
1870,20,5.2352414,3.7712977,"(17, 40)",0,0,True,0.41872886,0.18786488
1871,20,4.445732,4.147761,"(42, 85)",0,0,True,0.482663,0.42605352
1872,20,4.7556267,3.2928388,"(85, 41)",0,0,True,0.40912628,0.18804131
1873,20,5.434369,3.8802063,"(41, 23)",0,0,True,0.41657358,0.17448586
1874,20,4.7009463,4.4480014,"(7, 21)",0,0,True,0.48617625,0.43709877
1875,20,5.6308956,3.894978,"(21, 44)",0,0,True,0.40888408,0.14983223
1876,20,5.314877,4.683459,"(44, 61)",0,0,True,0.46842384,0.347189
1877,21,4.5792446,4.729067,"(0, 1)",1,1,True,0.50804776,0.53738564
1878,21,3.7148104,4.3111897,"(3, 2)",1,1,True,0.537153,0.6448275
1879,21,4.1329865,4.950285,"(6, 5)",1,1,True,0.5449892,0.69366264
1880,21,4.2004337,4.8036056,"(11, 12)",1,1,True,0.53349453,0.6463817
1881,21,2.7484992,5.40844,"(13, 14)",1,1,True,0.66304773,0.9346211
1882,21,2.5248227,5.5875597,"(15, 14)",1,1,True,0.6887693,0.95532924
1883,21,4.2317963,5.6675,"(16, 15)",1,1,True,0.5725154,0.8077885
1884,21,4.0783124,4.242317,"(17, 16)",1,1,True,0.50985533,0.5409095
1885,21,3.8639379,3.0186985,"(18, 17)",1,0,False,0.43859625,0.30043244
1886,21,5.5835886,4.7016397,"(20, 19)",1,0,False,0.45712546,0.29277405
1887,21,4.629373,4.261831,"(21, 22)",1,0,False,0.47933114,0.409135
1888,21,4.702027,4.4183974,"(22, 23)",1,0,False,0.48445085,0.42956424
1889,21,4.315867,4.3051553,"(24, 25)",1,0,False,0.49937874,0.4973221
1890,21,5.601873,4.730029,"(27, 26)",1,0,False,0.45780817,0.2948708
1891,21,4.7381086,4.88962,"(28, 27)",1,1,True,0.5078685,0.5378055
1892,21,3.8077166,5.111492,"(31, 30)",1,1,True,0.5730881,0.78646976
1893,21,3.6031709,5.3841486,"(32, 31)",1,1,True,0.5990828,0.8558175
1894,21,4.2542653,5.9508104,"(33, 32)",1,1,True,0.5831226,0.845083
1895,21,4.591992,6.157898,"(34, 33)",1,1,True,0.5728336,0.8271992
1896,21,3.7979693,5.176717,"(35, 34)",1,1,True,0.5768131,0.79878974
1897,21,4.037455,4.5113816,"(35, 36)",1,1,True,0.5277188,0.6163127
1898,21,3.6477973,4.3927517,"(36, 37)",1,1,True,0.54632485,0.6780783
1899,21,4.2630606,5.515492,"(38, 37)",1,1,True,0.5640397,0.77772045
1900,21,3.7581842,5.1300898,"(38, 39)",1,1,True,0.577175,0.7976879
1901,21,4.611598,2.9129188,"(41, 42)",1,0,False,0.38712367,0.15463784
1902,21,4.354022,4.5674663,"(45, 44)",1,1,True,0.51196235,0.55315936
1903,21,4.1716833,4.93304,"(47, 48)",1,1,True,0.5418111,0.68164825
1904,21,3.4562182,3.3608136,"(49, 50)",1,0,False,0.4930025,0.47616693
1905,21,3.7477174,3.9443798,"(50, 51)",1,1,True,0.51278335,0.5490078
1906,21,2.9751487,4.7375574,"(52, 51)",1,1,True,0.61425364,0.8535111
1907,21,3.970275,4.9387817,"(57, 58)",1,1,True,0.5543552,0.7248218
1908,21,5.557423,4.968769,"(60, 59)",1,0,False,0.47203857,0.3569437
1909,21,4.8569117,5.2012167,"(60, 61)",1,1,True,0.5171158,0.5852359
1910,21,4.5640874,5.8427086,"(62, 61)",1,1,True,0.56143206,0.78221494
1911,21,5.5073814,5.579707,"(62, 63)",1,1,True,0.5032617,0.51807356
1912,21,4.5465474,5.241074,"(64, 63)",1,1,True,0.53547984,0.6669732
1913,21,4.3959827,5.5270777,"(66, 67)",1,1,True,0.55699325,0.7560409
1914,21,3.631148,5.751101,"(68, 67)",1,1,True,0.6129768,0.89282745
1915,21,4.246394,4.32887,"(70, 69)",1,1,True,0.5048089,0.52060723
1916,21,4.7280354,4.9466906,"(72, 71)",1,1,True,0.5113003,0.55444705
1917,21,4.9361534,5.200206,"(74, 75)",1,1,True,0.513025,0.56563216
1918,21,3.9883358,5.2965846,"(77, 78)",1,1,True,0.5704502,0.78721994
1919,21,3.6712031,5.0691595,"(82, 81)",1,1,True,0.5799713,0.80185944
1920,21,5.058593,4.288072,"(85, 84)",1,0,False,0.45878097,0.31636646
1921,21,5.530435,4.5874414,"(86, 87)",1,0,False,0.45339963,0.28029603
1922,21,5.220589,4.1083612,"(88, 89)",1,0,False,0.44038838,0.24745575
1923,21,5.280576,5.7259836,"(91, 90)",1,1,True,0.5202337,0.6095467
1924,21,4.790971,6.026488,"(92, 91)",1,1,True,0.55710757,0.7747827
1925,21,3.9327652,5.266235,"(92, 93)",1,1,True,0.57247907,0.79141396
1926,21,5.048499,5.7525907,"(94, 93)",1,1,True,0.53259355,0.66909426
1927,21,6.017385,4.777102,"(95, 94)",1,0,False,0.44255015,0.22438672
1928,21,4.803983,5.2010393,"(96, 97)",1,1,True,0.51984286,0.5979802
1929,21,4.8979836,5.355122,"(98, 97)",1,1,True,0.5222927,0.61233515
1930,21,4.9032617,4.9166374,"(78, 74)",0,1,False,0.50068104,0.5033439
1931,21,4.1712475,4.422193,"(72, 74)",0,1,False,0.514601,0.5624092
1932,21,5.4162135,4.7668085,"(66, 72)",0,0,True,0.46811336,0.34312367
1933,21,5.632558,4.792874,"(66, 91)",0,0,True,0.45972905,0.30160138
1934,21,5.8019104,3.9681625,"(91, 8)",0,0,True,0.40615484,0.1377924
1935,21,5.878732,3.922954,"(70, 8)",0,0,True,0.40023258,0.12392467
1936,21,5.0366197,5.0251245,"(98, 27)",0,0,True,0.49942875,0.49712625
1937,21,4.675287,4.579994,"(95, 3)",0,0,True,0.494852,0.47619486
1938,21,6.1680303,4.627525,"(95, 26)",0,0,True,0.42865098,0.17646182
1939,21,5.934598,3.7799737,"(88, 26)",0,0,True,0.38910347,0.103899896
1940,21,5.757342,4.3747153,"(18, 88)",0,0,True,0.4317697,0.2005875
1941,21,5.0058775,3.6359074,"(18, 16)",0,0,True,0.4207357,0.20262468
1942,21,4.2678256,4.956925,"(71, 16)",0,1,False,0.53735054,0.66576654
1943,21,4.966799,4.0722175,"(99, 36)",0,0,True,0.45051554,0.2901653
1944,21,5.467783,3.779731,"(99, 19)",0,0,True,0.4087294,0.1560322
1945,21,3.8320904,4.9949584,"(15, 12)",0,1,False,0.56586957,0.76185346
1946,21,5.1680374,4.5892015,"(63, 56)",0,0,True,0.4703381,0.35920048
1947,21,5.8339505,5.2848067,"(63, 20)",0,0,True,0.47530553,0.3660631
1948,21,6.2269893,4.4770646,"(75, 20)",0,0,True,0.41825876,0.14805672
1949,21,5.587587,5.0250826,"(94, 75)",0,0,True,0.47349846,0.3629682
1950,21,5.458489,5.1557055,"(6, 94)",0,0,True,0.48573685,0.4248772
1951,21,5.0712624,3.603492,"(6, 76)",0,0,True,0.4153999,0.18728174
1952,21,4.871866,3.3543103,"(76, 65)",0,0,True,0.40776056,0.1798217
1953,21,4.954538,5.3881392,"(62, 87)",0,1,False,0.52096176,0.60673326
1954,21,4.012939,4.691514,"(45, 48)",0,1,False,0.53897864,0.6634206
1955,21,4.682608,4.933956,"(10, 38)",0,1,False,0.5130685,0.5625083
1956,21,4.133718,5.19153,"(32, 13)",0,1,False,0.55671763,0.74227226
1957,21,4.666656,3.898929,"(60, 43)",0,0,True,0.45518538,0.31697103
1958,21,4.58354,4.6566644,"(60, 53)",0,1,False,0.5039569,0.51827294
1959,21,4.8547544,4.6799526,"(11, 28)",0,0,True,0.4908334,0.4564105
1960,21,5.1230254,5.1797686,"(33, 86)",0,1,False,0.5027538,0.51418203
1961,21,5.6564927,4.679064,"(86, 0)",0,0,True,0.4527152,0.27340224
1962,21,4.4429708,4.2564063,"(34, 46)",0,0,True,0.48927715,0.45349368
1963,21,5.280596,4.371841,"(59, 30)",0,0,True,0.45292613,0.28725472
1964,21,5.2433434,3.9508243,"(59, 69)",0,0,True,0.42970982,0.21542673
1965,21,4.1779337,5.065965,"(47, 90)",0,1,False,0.5480334,0.70848376
1966,21,4.995822,4.3607492,"(24, 55)",0,0,True,0.46606272,0.34636122
1967,21,4.8373485,2.928996,"(79, 29)",0,0,True,0.3771396,0.12916607
1968,21,4.7618814,5.2328644,"(97, 57)",0,1,False,0.52356154,0.6156164
1969,21,4.8361917,4.5817475,"(1, 84)",0,0,True,0.4864915,0.4367299
1970,21,4.80184,5.09881,"(84, 50)",0,1,False,0.5149975,0.57370174
1971,21,4.531406,3.6819293,"(68, 54)",0,0,True,0.44828674,0.2995427
1972,21,5.1660843,4.56743,"(93, 54)",0,0,True,0.4692478,0.3546516
1973,21,4.950328,3.5940483,"(96, 40)",0,0,True,0.42063317,0.20484562
1974,21,4.8928204,3.6383667,"(9, 17)",0,0,True,0.42647836,0.22193016
1975,21,5.0030923,3.5844471,"(9, 89)",0,0,True,0.41740096,0.19487408
1976,21,4.8305054,4.2319703,"(42, 81)",0,0,True,0.4669773,0.3546789
1977,21,4.755579,3.085291,"(42, 85)",0,0,True,0.39348832,0.15838577
1978,21,5.2090154,2.6947434,"(85, 41)",0,0,True,0.34094453,0.07486369
1979,21,6.162592,3.3200877,"(41, 23)",0,0,True,0.35012126,0.055070076
1980,21,5.487015,3.7312055,"(23, 7)",0,0,True,0.40476418,0.14731598
1981,21,6.149184,2.82358,"(7, 21)",0,0,True,0.31468344,0.034703184
1982,21,6.094958,3.9539654,"(21, 44)",0,0,True,0.39347157,0.105175965
1983,21,5.354485,5.097774,"(44, 61)",0,0,True,0.48771983,0.4361724
1984,22,3.9004078,4.7788196,"(99, 0)",0,1,False,0.5506043,0.706493
1985,22,5.3123517,5.5919223,"(2, 1)",1,1,True,0.5128193,0.5694409
1986,22,4.8050323,5.3367076,"(4, 5)",1,1,True,0.5262122,0.62987375
1987,22,4.1198993,5.2831697,"(6, 5)",1,1,True,0.56185585,0.7619265
1988,22,4.75513,5.667088,"(7, 6)",1,1,True,0.5437507,0.7134007
1989,22,4.0900784,5.553326,"(9, 8)",1,1,True,0.5758678,0.81202894
1990,22,4.2695236,5.923178,"(10, 9)",1,1,True,0.58111954,0.8393844
1991,22,4.6937165,5.6265926,"(11, 12)",1,1,True,0.5451961,0.7176584
1992,22,4.7554793,5.643494,"(13, 12)",1,1,True,0.5426972,0.70848036
1993,22,3.2699053,5.5421705,"(13, 14)",1,1,True,0.628929,0.90655386
1994,22,3.334254,5.1582127,"(15, 14)",1,1,True,0.6073869,0.8610405
1995,22,4.4620433,4.727854,"(18, 17)",1,1,True,0.5144621,0.5660641
1996,22,5.276823,5.6092215,"(20, 19)",1,1,True,0.5152672,0.5823428
1997,22,6.124082,6.388412,"(21, 20)",1,1,True,0.5105626,0.56570035
1998,22,4.6014447,5.660274,"(21, 22)",1,1,True,0.5515912,0.74246675
1999,22,4.7737694,5.3438644,"(24, 25)",1,1,True,0.5281733,0.63878506
2000,22,4.4541755,5.4271464,"(27, 26)",1,1,True,0.54923284,0.72571135
2001,22,3.510874,5.2110925,"(28, 27)",1,1,True,0.5974676,0.84556323
2002,22,3.2623045,5.9285674,"(29, 28)",1,1,True,0.6450495,0.93500626
2003,22,3.3740394,5.9964123,"(29, 30)",1,1,True,0.63992774,0.9322877
2004,22,3.5102916,4.7374277,"(31, 30)",1,1,True,0.57439244,0.7733169
2005,22,3.2335784,5.380242,"(36, 37)",1,1,True,0.6246058,0.89535654
2006,22,3.5455537,5.99058,"(38, 37)",1,1,True,0.628198,0.920197
2007,22,3.9714353,6.633585,"(38, 39)",1,1,True,0.6255137,0.93475586
2008,22,4.857315,6.6151676,"(40, 39)",1,1,True,0.5766117,0.8529405
2009,22,5.909167,5.2297935,"(41, 40)",1,0,False,0.46950465,0.33640125
2010,22,4.836402,4.277843,"(43, 44)",1,0,False,0.4693579,0.36388093
2011,22,5.5401564,5.6398525,"(46, 45)",1,1,True,0.50445867,0.5249034
2012,22,3.8867826,5.38387,"(46, 47)",1,1,True,0.5807434,0.8171397
2013,22,3.9605134,6.119558,"(47, 48)",1,1,True,0.6070947,0.89651096
2014,22,4.6658897,5.3478475,"(49, 48)",1,1,True,0.53405106,0.6641755
2015,22,3.6493952,5.073797,"(49, 50)",1,1,True,0.58164454,0.8060276
2016,22,4.2760615,4.3324323,"(50, 51)",1,1,True,0.50327414,0.5140889
2017,22,4.4657507,5.1741276,"(54, 55)",1,1,True,0.53674203,0.6700424
2018,22,5.424406,5.205189,"(57, 58)",1,0,False,0.4896884,0.44541422
2019,22,5.8697186,4.7264028,"(60, 59)",1,0,False,0.44605026,0.2417121
2020,22,4.824536,4.794031,"(60, 61)",1,0,False,0.49841428,0.49237442
2021,22,6.060065,5.381808,"(62, 63)",1,0,False,0.4703608,0.33665043
2022,22,5.627355,5.226799,"(64, 63)",1,0,False,0.48154828,0.40117875
2023,22,4.380495,5.140214,"(66, 65)",1,1,True,0.5398982,0.6812927
2024,22,4.105942,4.5505357,"(72, 73)",1,1,True,0.5256798,0.6093531
2025,22,4.849687,4.994143,"(73, 74)",1,1,True,0.5073374,0.53605133
2026,22,4.772945,5.7122316,"(74, 75)",1,1,True,0.54479116,0.7189556
2027,22,4.7436123,5.2658195,"(76, 75)",1,1,True,0.5260858,0.62766373
2028,22,5.189757,5.6509557,"(77, 78)",1,1,True,0.52127165,0.6132985
2029,22,4.228068,6.747644,"(79, 78)",1,1,True,0.6147796,0.9255028
2030,22,4.014142,6.262158,"(80, 79)",1,1,True,0.6093787,0.90447927
2031,22,4.7962027,5.58422,"(80, 81)",1,1,True,0.5379569,0.68740547
2032,22,4.419292,5.5674944,"(82, 81)",1,1,True,0.5574861,0.7591824
2033,22,4.5482264,5.409232,"(83, 82)",1,1,True,0.5432342,0.7028707
2034,22,4.7525864,5.770682,"(83, 84)",1,1,True,0.5483735,0.7346015
2035,22,5.058594,5.506884,"(85, 84)",1,1,True,0.52121484,0.6102326
2036,22,4.8558383,5.0918064,"(86, 87)",1,1,True,0.5118605,0.5587198
2037,22,3.7055035,5.862492,"(88, 87)",1,1,True,0.61271894,0.89632
2038,22,3.340918,5.611374,"(88, 89)",1,1,True,0.6268086,0.9064005
2039,22,3.1415625,4.879392,"(91, 90)",1,1,True,0.60833055,0.8504112
2040,22,4.2298746,5.7417336,"(92, 93)",1,1,True,0.57580817,0.81933653
2041,22,3.474964,6.0074034,"(94, 93)",1,1,True,0.63353413,0.92638487
2042,22,3.9684355,5.489659,"(95, 94)",1,1,True,0.5804191,0.8207185
2043,22,4.7481265,5.4066224,"(95, 96)",1,1,True,0.5324231,0.65892243
2044,22,4.761432,5.9275627,"(78, 74)",0,1,False,0.5545482,0.76244485
2045,22,4.7619243,5.087902,"(66, 72)",0,1,False,0.51654744,0.58078045
2046,22,4.614308,4.9156566,"(5, 98)",0,1,False,0.5158106,0.57477224
2047,22,4.444156,4.682435,"(3, 27)",0,1,False,0.5130541,0.55928946
2048,22,4.3388376,3.6814194,"(95, 3)",0,0,True,0.45901513,0.3413198
2049,22,4.4694405,4.842991,"(95, 26)",0,1,False,0.52005655,0.5923167
2050,22,4.534029,4.197994,"(36, 71)",0,0,True,0.4807585,0.416773
2051,22,5.274352,5.2376614,"(58, 19)",0,0,True,0.4982548,0.49082837
2052,22,4.570783,5.126314,"(15, 12)",0,1,False,0.5286442,0.6354178
2053,22,5.231703,5.6239715,"(73, 12)",0,1,False,0.5180675,0.5968287
2054,22,6.0223536,4.1303267,"(63, 56)",0,0,True,0.40682134,0.13101354
2055,22,5.5842094,5.911995,"(63, 20)",0,1,False,0.51425624,0.58122045
2056,22,5.260915,5.9109254,"(75, 20)",0,1,False,0.5290915,0.6570129
2057,22,4.799086,5.237943,"(6, 76)",0,1,False,0.5218619,0.6079867
2058,22,5.892455,5.1746864,"(25, 65)",0,0,True,0.4675721,0.32788453
2059,22,6.2033978,6.374943,"(25, 87)",0,1,False,0.50681907,0.54278135
2060,22,6.0106363,5.657925,"(62, 87)",0,0,True,0.48488626,0.41272512
2061,22,6.2530355,5.234144,"(62, 92)",0,0,True,0.45565096,0.2652434
2062,22,5.416258,4.971559,"(45, 92)",0,0,True,0.47859517,0.39062193
2063,22,4.766185,5.4342384,"(45, 48)",0,1,False,0.5327464,0.6610672
2064,22,4.3495593,4.645753,"(32, 13)",0,1,False,0.51646376,0.5735118
2065,22,5.603193,3.8589127,"(32, 43)",0,0,True,0.40782812,0.14877011
2066,22,5.4493647,5.0265603,"(60, 43)",0,0,True,0.47982022,0.3958459
2067,22,4.975615,4.174616,"(60, 53)",0,0,True,0.45623067,0.30981183
2068,22,4.8172317,6.0395846,"(11, 80)",0,1,False,0.55629426,0.7724773
2069,22,5.1153545,5.007217,"(64, 0)",0,0,True,0.49465856,0.4729919
2070,22,5.605931,5.3454423,"(22, 46)",0,0,True,0.48810706,0.4352436
2071,22,5.8088927,4.784721,"(34, 46)",0,0,True,0.4516609,0.26421556
2072,22,4.7707653,4.8428917,"(30, 34)",0,1,False,0.5037512,0.5180238
2073,22,4.963964,3.2462986,"(59, 69)",0,0,True,0.39539522,0.15217212
2074,22,4.473527,5.7858977,"(39, 2)",0,1,False,0.56395924,0.78790957
